Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,Id,Time,acc_diff_x,acc_diff_y,acc_diff_z,acc_ma_x,acc_ma_y,acc_ma_z,gesture_id
36999,6.549389,4.350307,-3.82626,-78.330002,118.790001,16.940001,-31.360909,-120.988388,-224.226242,430,8.6,0.1220379999999998,0.1555390000000001,1.33285,6.48837,4.2725375,-4.492685,1
37019,5.515653,3.953084,-4.192375,-53.060001,87.639999,34.720001,-27.929264,-123.20517,-227.445908,431,8.62,-1.033735999999999,-0.3972229999999999,-0.3661150000000002,6.032521,4.1516955,-4.0093175,1
37039,6.702536,4.893497,-4.402951,-38.920002,78.260002,39.900002,-29.16116,-120.91111,-230.25528,432,8.64,1.186883,0.940413,-0.2105759999999996,6.1090945,4.4232905,-4.297663,1
37059,6.537425,3.807117,-4.718815,-55.650002,85.120003,32.060001,-29.981581,-120.008125,-232.753235,433,8.66,-0.1651110000000004,-1.08638,-0.3158640000000003,6.6199805000000005,4.350306999999999,-4.5608830000000005,1
37079,5.343364,2.840382,-3.761652,-58.029999,91.419998,30.870001,-26.11623,-124.931435,-234.633179,434,8.68,-1.1940609999999996,-0.966735,0.957163,5.9403945,3.3237494999999995,-4.2402335,1
37099,4.761887,2.538876,-2.301978,-54.880001,84.07,33.810001,-25.011709,-118.492134,-234.34021,435,8.7,-0.5814770000000005,-0.3015059999999998,1.459674,5.0526255,2.689629,-3.031815,1
37119,4.292877,2.30437,-1.591284,-53.200001,63.279999,40.950001,-25.85918,-120.794685,-239.228653,436,8.72,-0.4690099999999999,-0.2345060000000001,0.7106940000000002,4.527381999999999,2.4216229999999994,-1.946631,1
37139,4.879139,2.761416,-1.641535,-65.660004,48.369999,43.049999,-24.507734,-120.502083,-239.746582,437,8.74,0.5862620000000005,0.457046,-0.050251,4.586008,2.532893,-1.6164095,1
37159,5.051429,1.588891,-1.696572,-86.169998,44.099998,33.459999,-23.864645,-124.362442,-242.958542,438,8.76,0.1722899999999994,-1.172525,-0.055037,4.9652840000000005,2.1751534999999995,-1.6690535,1
37179,4.972463,0.174682,-1.512318,-79.800003,35.630001,33.110001,-22.714457,-123.753647,-242.15741,439,8.78,-0.0789659999999994,-1.414209,0.1842539999999999,5.011946,0.8817864999999996,-1.604445,1
37199,5.539582,0.689158,-1.435745,-56.07,25.27,41.580002,-25.335045,-121.480247,-244.400375,440,8.8,0.5671189999999999,0.514476,0.076573,5.2560225,0.4319199999999996,-1.4740315000000002,1
37219,6.075593,1.856897,-1.131845,-53.689999,18.969999,45.220001,-24.867912,-123.419174,-244.747223,441,8.82,0.5360109999999993,1.167739,0.3039,5.8075875,1.2730274999999995,-1.283795,1
37239,6.17131,1.430959,-0.784874,-66.43,16.870001,35.209999,-23.996088,-124.110329,-245.71669,442,8.84,0.0957170000000005,-0.4259379999999999,0.346971,6.1234515,1.6439279999999996,-0.9583595,1
37259,6.374707,1.351993,-0.734623,-75.809998,7.84,25.34,-23.358057,-124.212357,-245.178314,443,8.86,0.2033969999999998,-0.078966,0.0502509999999999,6.2730085,1.3914759999999995,-0.7597484999999999,1
37279,6.503924,0.804017,-1.060058,-77.07,-2.66,27.65,-23.870646,-125.203056,-246.612167,444,8.88,0.1292169999999997,-0.547976,-0.3254349999999999,6.439315499999999,1.0780049999999997,-0.8973405000000001,1
37299,6.690571,-0.050251,-1.002628,-74.129997,-8.26,27.860001,-23.933083,-122.016357,-246.88797,445,8.9,0.1866470000000006,-0.854268,0.0574299999999998,6.5972475,0.3768829999999995,-1.031343,1
37319,6.860467,-0.186647,-0.770516,-64.050003,-14.98,34.23,-23.704456,-123.367149,-245.867279,446,8.92,0.1698959999999996,-0.136396,0.2321120000000001,6.775519,-0.1184490000000004,-0.8865720000000001,1
37339,7.164367,-0.088538,-0.495332,-55.93,-21.49,39.130001,-24.101803,-121.973099,-245.757675,447,8.94,0.3039000000000005,0.098109,0.275184,7.012417,-0.1375925000000004,-0.632924,1
37359,7.008828,-0.725051,-0.402009,-55.580002,-27.440001,37.66,-23.907892,-124.931114,-246.563705,448,8.96,-0.1555390000000001,-0.636513,0.0933229999999999,7.0865975,-0.4067945000000004,-0.4486705000000001,1
37379,7.068651,-0.830339,-0.512082,-58.799999,-34.580002,30.870001,-26.668512,-122.328636,-245.66333,449,8.98,0.0598229999999997,-0.105288,-0.110073,7.0387395,-0.7776950000000005,-0.4570455000000001,1
37399,7.221797,-1.921505,-0.849482,-59.920002,-41.93,22.82,-26.030481,-122.430664,-245.124939,450,9.0,0.1531459999999995,-1.091166,-0.3373999999999999,7.145224,-1.3759220000000003,-0.6807820000000002,1
37419,7.300763,-2.182332,-1.418995,-46.130001,-52.360001,25.83,-25.125256,-122.834999,-243.94101,451,9.02,0.0789660000000003,-0.2608270000000001,-0.569513,7.261279999999999,-2.0519185,-1.1342385,1
37439,7.705164,-1.174918,-1.916719,-40.25,-54.670002,24.85,-26.03476,-122.151779,-244.094177,452,9.04,0.404401,1.0074140000000005,-0.497724,7.5029635,-1.6786250000000005,-1.667857,1
37459,8.490038,-2.062687,-2.261298,-41.439999,-51.450001,16.309999,-26.475842,-122.567863,-241.080887,453,9.06,0.7848740000000003,-0.887769,-0.3445789999999999,8.097601000000001,-1.6188025,-2.0890085000000003,1
37479,8.463716,-2.364193,-2.129688,-34.369999,-53.200001,11.83,-25.249086,-125.142792,-239.582947,454,9.08,-0.0263220000000004,-0.3015060000000003,0.1316100000000002,8.476877,-2.2134400000000003,-2.195493,1
37499,8.394321,-2.057901,-2.189511,-24.57,-59.150002,9.66,-26.773069,-124.352577,-239.572845,455,9.1,-0.0693950000000001,0.306292,-0.0598230000000001,8.4290185,-2.2110470000000007,-2.1595995,1
37519,8.554646,-1.395065,-2.775773,-22.82,-64.610001,6.79,-27.761782,-123.126457,-239.76944,456,9.12,0.1603250000000002,0.6628360000000002,-0.5862620000000001,8.4744835,-1.7264830000000004,-2.482642,1
37539,8.801116,-2.057901,-3.20889,-21.0,-69.790001,8.89,-29.586388,-122.801537,-238.718307,457,9.14,0.2464700000000004,-0.6628360000000002,-0.4331169999999997,8.677881,-1.7264830000000004,-2.9923315,1
37559,8.332106,-2.584341,-3.254355,-9.45,-72.660004,7.84,-28.600206,-122.148491,-236.646561,458,9.16,-0.4690100000000008,-0.52644,-0.045465,8.566611,-2.3211210000000007,-3.2316225000000003,1
37579,7.719522,-2.960027,-2.737487,3.64,-79.449997,13.37,-32.759369,-119.848518,-236.631546,459,9.18,-0.6125839999999991,-0.3756859999999999,0.5168680000000001,8.025814,-2.7721840000000006,-2.995921,1
37599,7.664485,-2.656128,-2.881061,6.65,-87.150002,10.85,-30.29851,-122.356552,-234.148712,460,9.2,-0.0550370000000004,0.3038990000000003,-0.1435740000000001,7.6920035,-2.8080775000000004,-2.8092740000000003,1
37619,7.552018,-2.668092,-3.460145,-6.86,-88.480003,-11.34,-31.2444,-120.841637,-231.91124,461,9.22,-0.1124669999999996,-0.0119640000000003,-0.5790839999999999,7.6082515,-2.66211,-3.170603,1
37639,7.659699,-3.656363,-4.041622,4.83,-102.690002,-8.33,-31.974905,-119.639938,-230.571838,462,9.24,0.1076809999999994,-0.9882709999999996,-0.5814770000000005,7.6058585,-3.1622275,-3.7508835,1
37659,8.303391,-3.397929,-4.441237,36.75,-124.529999,0.49,-31.69875,-120.700943,-226.976746,463,9.26,0.6436919999999997,0.2584339999999998,-0.3996149999999998,7.981545,-3.527146,-4.241429500000001,1
37679,8.600112,-2.014829,-4.984427,51.73,-136.990005,-6.09,-32.448982,-120.543762,-224.700882,464,9.28,0.2967209999999998,1.3830999999999998,-0.5431900000000001,8.4517515,-2.7063790000000005,-4.712832000000001,1
37699,8.777187,-1.643928,-6.17131,41.790001,-130.130005,-19.879999,-34.397064,-126.285973,-223.182388,465,9.3,0.1770750000000003,0.3709010000000001,-1.186883,8.6886495,-1.829378500000001,-5.5778685,1
37719,9.054764,-1.485996,-6.853289,41.93,-128.729996,-18.200001,-35.881195,-123.607651,-220.034134,466,9.32,0.2775770000000008,0.1579319999999999,-0.6819790000000001,8.9159755,-1.5649620000000004,-6.5122995,1
37739,9.999963,-1.02895,-8.147852,40.389999,-122.290001,-29.4,-39.77919,-122.931404,-219.187225,467,9.34,0.9451989999999988,0.457046,-1.294563,9.5273635,-1.2574730000000005,-7.5005705,1
37758,9.301233,-0.99545,-8.781973,29.190001,-106.260002,-35.77,-39.162666,-126.159035,-214.716812,468,9.36,-0.6987299999999994,0.0335,-0.6341210000000004,9.650598,-1.0122000000000004,-8.4649125,1
37778,8.435001,-1.665464,-8.004277,37.66,-98.699997,-25.690001,-43.242622,-124.401955,-214.658371,469,9.38,-0.8662320000000001,-0.6700140000000001,0.7776960000000006,8.868117,-1.3304570000000004,-8.393125000000001,1
37798,7.750629,-0.342186,-7.346228,49.490002,-96.669998,-21.210001,-45.409805,-124.271385,-212.658112,470,9.4,-0.6843719999999998,1.3232780000000002,0.6580490000000001,8.092815,-1.0038250000000004,-7.6752525,1
37818,7.738665,0.545583,-8.126316,31.57,-94.919998,-23.309999,-46.825897,-123.738243,-210.591507,471,9.42,-0.0119639999999998,0.887769,-0.7800879999999992,7.744647,0.1016984999999995,-7.736272,1
37838,7.89899,-0.86384,-9.136123,24.43,-89.879997,-23.940001,-47.889668,-127.248909,-209.24411,472,9.44,0.1603250000000002,-1.409423,-1.0098070000000003,7.8188275,-0.1591285000000004,-8.6312195,1
37858,6.99447,-1.385494,-8.731722,41.860001,-92.75,-13.37,-51.848892,-126.585548,-210.221481,473,9.46,-0.9045200000000008,-0.521654,0.404401,7.44673,-1.1246670000000003,-8.9339225,1
37878,5.900911,-1.452495,-8.174174,55.93,-101.779999,-9.94,-51.746166,-127.604279,-205.636429,474,9.48,-1.093559,-0.067001,0.5575479999999988,6.4476905,-1.4189945000000006,-8.452948,1
37898,5.295506,-0.964342,-7.542446,47.740002,-109.900002,-12.53,-54.991112,-125.986549,-205.327927,475,9.5,-0.6054050000000002,0.488153,0.6317280000000007,5.5982085,-1.2084185000000005,-7.85831,1
37918,5.38165,0.370901,-8.370393,33.110001,-117.809998,-25.690001,-55.457172,-132.247986,-203.911407,476,9.52,0.086144,1.335243,-0.827947,5.338578,-0.2967205000000005,-7.9564195,1
37938,5.532403,0.380472,-9.011692,23.940001,-117.110001,-28.84,-57.718578,-132.618042,-200.877762,477,9.54,0.1507530000000008,0.0095709999999999,-0.6412990000000001,5.4570265,0.3756864999999995,-8.6910425,1
37958,5.046643,-0.421152,-9.425665,27.51,-108.919998,-23.52,-63.392735,-129.805756,-201.743088,478,9.56,-0.4857599999999999,-0.801624,-0.4139730000000003,5.289523000000001,-0.0203400000000004,-9.2186785,1
37978,4.580026,-1.12706,-9.832459,43.82,-114.029999,-13.23,-63.253624,-131.656174,-199.548691,479,9.58,-0.4666170000000003,-0.705908,-0.4067939999999996,4.8133345,-0.7741060000000004,-9.629062,1
37998,3.95787,-1.39028,-9.609919,66.57,-124.599998,-2.52,-67.393623,-133.592392,-199.023056,480,9.6,-0.6221559999999999,-0.26322,0.2225400000000004,4.268948,-1.2586700000000004,-9.721189,1
38018,4.20434,-0.078966,-10.086107,67.129997,-120.68,-14.84,-68.075821,-135.580353,-197.828857,481,9.62,0.2464699999999999,1.311314,-0.4761880000000005,4.081105,-0.7346230000000005,-9.848013,1
38038,3.754473,0.009572,-10.074143,43.82,-112.0,-27.790001,-72.134865,-136.459152,-196.41539,482,9.64,-0.4498670000000002,0.0885379999999999,0.0119640000000007,3.9794065,-0.0346970000000004,-10.080125,1
38058,3.486467,-0.107681,-10.267968,25.690001,-97.510002,-28.559999,-76.731796,-139.933899,-197.981857,483,9.66,-0.2680059999999997,-0.117253,-0.1938250000000003,3.62047,-0.0490545000000004,-10.1710555,1
38078,3.249569,-0.875804,-10.504867,12.95,-77.769997,-35.209999,-79.411568,-140.794006,-197.415451,484,9.68,-0.236898,-0.768123,-0.236899000000001,3.368018,-0.4917425000000004,-10.3864175,1
38098,2.438373,-1.619999,-10.004748,20.299999,-67.410004,-33.950001,-81.032745,-138.905121,-195.667892,485,9.7,-0.8111960000000003,-0.7441949999999999,0.5001190000000015,2.843971,-1.2479015000000004,-10.2548075,1
38118,2.617841,-1.564962,-10.315826,42.07,-69.160004,-28.630001,-82.088387,-143.253418,-197.553116,486,9.72,0.1794679999999999,0.055037,-0.3110780000000002,2.528107,-1.5924805000000004,-10.160287,1
38138,3.441002,-0.492939,-8.87051,32.41,-89.879997,-34.09,-85.555176,-142.923752,-197.331268,487,9.74,0.8231610000000003,1.072023,1.445316,3.0294215,-1.0289505000000003,-9.593168,1
38158,2.239762,0.330221,-9.085872,-15.33,-107.239998,-35.700001,-86.240334,-143.312424,-195.432968,488,9.76,-1.2012400000000003,0.82316,-0.2153620000000007,2.840382,-0.0813590000000004,-8.978190999999999,1
38178,1.048094,0.459438,-9.516596,-32.34,-102.199997,-44.73,-87.784042,-143.566742,-194.486404,489,9.78,-1.1916679999999995,0.129217,-0.4307239999999996,1.6439279999999998,0.3948294999999995,-9.301234,1
38198,0.636514,-0.847089,-10.143538,-9.87,-83.720001,-24.57,-92.372307,-143.079239,-196.892593,490,9.8,-0.41158,-1.306527,-0.6269419999999997,0.842304,-0.1938255000000004,-9.830067,1
38218,0.150753,-1.273027,-10.715443,3.64,-73.709999,-12.39,-93.090004,-143.194977,-194.805527,491,9.82,-0.485761,-0.4259379999999999,-0.571905000000001,0.3936335,-1.0600580000000004,-10.4294905,1
38238,0.643692,0.153146,-10.52401,-21.139999,-78.959999,5.67,-97.93911,-145.323883,-198.09433,492,9.84,0.492939,1.426173,0.1914329999999999,0.3972225,-0.5599405000000004,-10.6197265,1
38258,1.938256,1.29217,-10.732193,-41.650002,-40.040001,-11.76,-97.37471,-144.322296,-195.116837,493,9.86,1.2945639999999998,1.139024,-0.208183,1.290974,0.7226579999999996,-10.6281015,1
38278,0.366115,0.076573,-9.698457,-29.82,-25.129999,-22.68,-98.962135,-145.905914,-195.106552,494,9.88,-1.572141,-1.215597,1.033736000000001,1.1521855,0.6843714999999996,-10.215325,1
