Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,Id,Time,acc_diff_x,acc_diff_y,acc_diff_z,acc_ma_x,acc_ma_y,acc_ma_z
31047,0.241684,-0.973914,-9.641026,-3.08,-3.99,-1.61,-101.899117,-141.181076,-196.352112,132,2.64,-0.0454649999999999,-0.0023929999999999,0.02393,0.2644165,-0.9727175,-9.652991
31067,0.275184,-0.978699,-9.605133,-2.8,-4.69,-1.47,-102.615921,-140.256256,-195.762817,133,2.66,0.0334999999999999,-0.004785,0.0358929999999997,0.258434,-0.9763065000000002,-9.6230795
31087,0.258434,-0.99545,-9.705635,-2.45,-4.83,-1.47,-101.118118,-143.692276,-195.821198,134,2.68,-0.0167499999999999,-0.0167509999999999,-0.1005019999999987,0.2668089999999999,-0.9870745000000002,-9.655384
31107,0.258434,-0.978699,-9.746315,-2.31,-4.9,-1.47,-100.567856,-142.693649,-193.264694,135,2.7,0.0,0.0167509999999999,-0.04068,0.258434,-0.9870745000000002,-9.725974999999998
31126,0.244077,-0.973914,-9.724778,-2.24,-4.76,-1.4,-99.80777,-142.568985,-194.088806,136,2.72,-0.014357,0.004785,0.0215369999999985,0.2512554999999999,-0.9763065000000002,-9.7355465
31146,0.258434,-0.940413,-9.755886,-2.24,-4.2,-1.54,-101.412285,-142.55629,-193.795441,137,2.74,0.014357,0.0335009999999998,-0.0311079999999996,0.2512554999999999,-0.9571635000000004,-9.740332
31166,0.236898,-1.000236,-9.758279,-2.52,-3.92,-1.47,-102.32518,-140.553635,-194.415619,138,2.76,-0.021536,-0.0598229999999998,-0.0023929999999996,0.247666,-0.9703245,-9.7570825
31186,0.239291,-0.99545,-9.703242,-2.73,-3.92,-1.47,-103.636848,-142.99736,-195.82132,139,2.78,0.002393,0.0047859999999999,0.0550370000000004,0.2380945,-0.997843,-9.7307605
31206,0.251255,-0.983485,-9.662563,-2.87,-4.06,-1.54,-99.953804,-143.080521,-194.59906,140,2.8,0.011964,0.0119649999999998,0.040678999999999,0.245273,-0.9894675000000002,-9.6829025
31226,0.234505,-0.99545,-9.679314,-2.66,-4.41,-1.54,-100.526764,-143.524338,-195.515015,141,2.82,-0.01675,-0.0119649999999998,-0.0167509999999992,0.2428799999999999,-0.9894675000000002,-9.6709385
31246,0.251255,-0.966735,-9.698457,-2.45,-4.48,-1.54,-99.921265,-143.353439,-194.787842,142,2.84,0.01675,0.0287149999999999,-0.0191429999999996,0.2428799999999999,-0.9810925,-9.6888855
31266,0.284756,-0.949984,-9.753493,-2.45,-4.48,-1.54,-100.146072,-143.042206,-194.170425,143,2.86,0.033501,0.0167509999999999,-0.0550360000000011,0.2680055,-0.9583595000000004,-9.725975
31286,0.234505,-0.990664,-9.703242,-2.24,-4.34,-1.54,-101.664032,-140.930573,-194.34668,144,2.88,-0.050251,-0.0406799999999999,0.0502510000000011,0.2596305,-0.9703240000000002,-9.7283675
31306,0.258434,-0.990664,-9.739136,-2.24,-4.27,-1.61,-101.144203,-141.818069,-194.647675,145,2.9,0.023929,0.0,-0.0358940000000007,0.2464695,-0.9906640000000002,-9.721189
31326,0.24647,-0.978699,-9.691278,-2.45,-4.27,-1.47,-101.547142,-141.465546,-193.180618,146,2.92,-0.011964,0.011965,0.0478579999999997,0.252452,-0.9846815000000002,-9.715207
31346,0.248862,-0.966735,-9.719993,-2.59,-4.2,-1.54,-101.309959,-143.3741,-194.221466,147,2.94,0.002392,0.0119639999999999,-0.028715,0.247666,-0.9727170000000004,-9.7056355
31366,0.234505,-0.981092,-9.686492,-2.45,-4.27,-1.54,-101.428589,-144.439423,-196.231934,148,2.96,-0.014357,-0.0143569999999999,0.0335010000000011,0.2416835,-0.9739135000000002,-9.7032425
31386,0.272792,-1.005021,-9.672134,-2.59,-4.13,-1.47,-101.176735,-141.545135,-194.458893,149,2.98,0.0382869999999999,-0.0239289999999999,0.0143579999999996,0.2536485,-0.9930565000000002,-9.679313
31406,0.256041,-0.985878,-9.669742,-2.45,-4.27,-1.33,-99.127785,-142.941971,-193.458557,150,3.0,-0.0167509999999999,0.0191429999999999,0.0023920000000003,0.2644165,-0.9954495000000002,-9.670938
31426,0.289542,-0.988271,-9.767851,-2.38,-4.34,-1.4,-100.114746,-140.11554,-192.81073,151,3.02,0.033501,-0.0023929999999999,-0.0981090000000008,0.2727914999999999,-0.9870745,-9.7187965
31446,0.212969,-0.971521,-9.751101,-2.45,-4.34,-1.54,-101.449959,-142.564224,-194.918076,152,3.04,-0.076573,0.01675,0.01675,0.2512554999999999,-0.979896,-9.759476
31466,0.284756,-0.969128,-9.688885,-2.52,-4.2,-1.61,-101.383568,-141.789673,-195.62233,153,3.06,0.071787,0.0023929999999999,0.0622159999999993,0.2488624999999999,-0.9703245,-9.719993
31486,0.253648,-0.961949,-9.724778,-2.45,-4.06,-1.4,-100.951508,-141.576508,-193.905212,154,3.08,-0.031108,0.0071789999999999,-0.0358929999999997,0.2692019999999999,-0.9655385,-9.7068315
31506,0.277577,-0.959556,-9.70085,-2.52,-4.27,-1.54,-100.403847,-142.737915,-194.535309,155,3.1,0.023929,0.002393,0.0239279999999997,0.2656124999999999,-0.9607525,-9.712814000000002
31526,0.244077,-0.990664,-9.710421,-2.59,-4.27,-1.54,-102.705864,-141.035797,-195.760208,156,3.12,-0.0335,-0.031108,-0.0095709999999993,0.2608269999999999,-0.97511,-9.7056355
31546,0.282363,-0.988271,-9.705635,-2.52,-4.34,-1.54,-100.942085,-141.574524,-193.624557,157,3.14,0.0382859999999999,0.0023929999999999,0.004786000000001,0.2632199999999999,-0.9894675000000002,-9.708028
31566,0.241684,-0.973914,-9.741529,-2.66,-4.27,-1.47,-102.238304,-142.694839,-194.935944,158,3.16,-0.0406789999999999,0.014357,-0.0358940000000007,0.2620234999999999,-0.9810925,-9.723582
31586,0.239291,-0.99545,-9.719993,-2.59,-4.34,-1.54,-100.4813,-140.594711,-193.734329,159,3.18,-0.002393,-0.021536,0.0215359999999993,0.2404874999999999,-0.984682,-9.730761
31606,0.258434,-0.990664,-9.7176,-2.52,-4.2,-1.54,-101.659744,-141.209457,-195.377441,160,3.2,0.0191429999999999,0.0047859999999999,0.0023930000000014,0.2488624999999999,-0.993057,-9.7187965
31626,0.265613,-0.971521,-9.69367,-2.38,-4.13,-1.47,-102.77269,-142.09021,-196.227051,161,3.22,0.0071789999999999,0.019143,0.02393,0.2620234999999999,-0.9810925,-9.705635
31646,0.253648,-0.985878,-9.691278,-2.45,-4.2,-1.61,-100.075859,-143.307205,-193.236572,162,3.24,-0.011965,-0.014357,0.0023919999999986,0.2596304999999999,-0.9786995,-9.692474
31666,0.272792,-1.014593,-9.722385,-2.59,-4.27,-1.47,-102.720879,-142.0793,-194.683411,163,3.26,0.0191439999999999,-0.028715,-0.0311069999999986,0.2632199999999999,-1.0002355,-9.7068315
31686,0.277577,-0.973914,-9.70085,-2.52,-4.27,-1.47,-100.640602,-140.549469,-192.32338,164,3.28,0.004785,0.0406790000000001,0.0215349999999983,0.2751844999999999,-0.9942535,-9.7116175
31706,0.275184,-1.009807,-9.69367,-2.52,-4.34,-1.54,-100.440666,-142.186096,-193.315765,165,3.3,-0.002393,-0.0358929999999999,0.0071800000000017,0.2763804999999999,-0.9918605,-9.69726
31726,0.24647,-0.964342,-9.710421,-2.45,-4.34,-1.54,-100.277969,-143.550766,-194.259689,166,3.32,-0.0287139999999999,0.0454649999999998,-0.016751000000001,0.2608269999999999,-0.9870745,-9.7020455
31746,0.24647,-1.007414,-9.684099,-2.59,-4.48,-1.61,-100.591408,-142.698608,-193.966354,167,3.34,0.0,-0.043072,0.0263220000000004,0.2464699999999999,-0.985878,-9.69726
31766,0.229719,-0.959556,-9.705635,-2.45,-4.27,-1.47,-102.09095,-140.862885,-194.75238,168,3.36,-0.0167509999999999,0.047858,-0.0215359999999993,0.2380944999999999,-0.983485,-9.694867
31786,0.227326,-0.957163,-9.710421,-2.45,-4.13,-1.54,-101.895294,-142.220627,-194.714005,169,3.38,-0.002393,0.0023929999999999,-0.004786000000001,0.2285224999999999,-0.9583595,-9.708028
31806,0.289542,-0.983485,-9.698457,-2.52,-4.2,-1.54,-99.818512,-143.891388,-194.04277,170,3.4,0.062216,-0.026322,0.0119640000000007,0.2584339999999999,-0.970324,-9.704439
31826,0.253648,-1.007414,-9.751101,-2.59,-4.27,-1.54,-103.677483,-141.405991,-196.239883,171,3.42,-0.035894,-0.0239289999999999,-0.0526440000000008,0.2715949999999999,-0.9954495,-9.724779
31846,0.241684,-0.976306,-9.691278,-2.59,-4.41,-1.54,-103.94632,-138.183945,-196.508041,172,3.44,-0.0119639999999999,0.031108,0.0598229999999997,0.2476659999999999,-0.9918600000000002,-9.7211895
31866,0.26322,-1.0122,-9.727171,-2.38,-4.13,-1.54,-99.417664,-142.084854,-192.463547,173,3.46,0.021536,-0.0358939999999999,-0.0358929999999997,0.2524519999999999,-0.994253,-9.7092245
31886,0.251255,-0.981092,-9.7176,-2.31,-4.06,-1.47,-100.200409,-141.173935,-193.838882,174,3.48,-0.011965,0.031108,0.0095710000000011,0.2572374999999999,-0.996646,-9.7223855
31906,0.236898,-0.973914,-9.7176,-2.45,-4.34,-1.54,-101.38018,-143.1091,-195.155319,175,3.5,-0.014357,0.007178,0.0,0.2440764999999999,-0.977503,-9.7176
31926,0.232112,-0.935627,-9.423272,-6.23,-1.19,-1.96,-100.49807,-143.238525,-193.501938,176,3.52,-0.0047859999999999,0.0382869999999999,0.2943279999999983,0.2345049999999999,-0.9547705,-9.570436
31946,0.289542,-1.0122,-9.815709,1.61,0.42,-1.61,-100.450516,-142.467957,-194.767517,177,3.54,0.05743,-0.076573,-0.3924369999999992,0.2608269999999999,-0.9739135,-9.6194905
31966,0.272792,-0.988271,-9.368236,2.03,-2.17,-1.33,-100.338341,-143.003906,-193.741791,178,3.56,-0.01675,0.0239289999999999,0.4474730000000004,0.2811669999999999,-1.0002355,-9.5919725
31986,0.27997,-1.048094,-9.626669,2.94,-1.89,-1.26,-100.00946,-142.532669,-193.940826,179,3.58,0.007178,-0.059823,-0.2584330000000001,0.2763809999999999,-1.0181825,-9.4974525
32006,0.241684,-1.112702,-9.672134,3.99,-1.89,-1.26,-100.856956,-145.31601,-194.989288,180,3.6,-0.0382859999999999,-0.064608,-0.045465,0.2608269999999999,-1.080398,-9.6494015
32026,0.306292,-1.076809,-9.684099,4.9,-2.38,-1.26,-99.295616,-141.85817,-193.82605,181,3.62,0.064608,0.0358930000000001,-0.011965,0.2739879999999999,-1.0947555,-9.6781165
32046,0.272792,-1.057665,-10.181824,1.61,-5.67,-1.12,-100.632927,-142.147781,-192.887131,182,3.64,-0.0335,0.0191439999999998,-0.4977250000000008,0.2895419999999999,-1.067237,-9.9329615
32066,0.294328,-1.062451,-9.758279,1.61,-4.27,-1.4,-100.405594,-144.338181,-195.379715,183,3.66,0.021536,-0.0047859999999999,0.4235450000000007,0.2835599999999999,-1.0600580000000002,-9.9700515
32085,0.330221,-1.184489,-9.593168,1.61,-1.68,-1.54,-101.791222,-141.438156,-194.295609,184,3.68,0.035893,-0.1220379999999998,0.1651109999999995,0.3122744999999999,-1.12347,-9.6757235
32105,0.318257,-1.167739,-9.310805,3.08,-1.4,-1.61,-98.09066,-142.837753,-192.185349,185,3.7,-0.0119639999999999,0.0167499999999998,0.2823630000000001,0.3242389999999999,-1.176114,-9.4519865
32125,0.270399,-1.098345,-9.478309,2.1,-6.72,-1.33,-101.924438,-143.26712,-194.058197,186,3.72,-0.047858,0.0693940000000001,-0.1675039999999992,0.2943279999999999,-1.133042,-9.394557
32145,0.184254,-1.203633,-9.463951,-3.57,-11.69,-1.05,-101.364723,-141.785721,-195.06102,187,3.74,-0.086145,-0.105288,0.0143579999999996,0.2273264999999999,-1.150989,-9.47113
32165,0.210576,-1.206026,-10.480937,3.15,-3.78,-1.05,-100.042,-142.259735,-193.752045,188,3.76,0.026322,-0.002393,-1.016986000000001,0.1974149999999999,-1.2048295,-9.972444
32185,0.299114,-1.124667,-9.722385,-2.59,1.68,-2.03,-102.231064,-144.573013,-196.670792,189,3.78,0.0885379999999999,0.0813589999999999,0.7585520000000017,0.2548449999999999,-1.1653465,-10.101661
32205,0.253648,-1.153382,-9.786994,-4.06,-2.31,-1.82,-102.109787,-140.866852,-195.313705,190,3.8,-0.045466,-0.0287149999999998,-0.0646090000000008,0.2763809999999999,-1.1390245,-9.7546895
32225,0.244077,-1.186882,-9.15766,-1.68,1.05,-1.96,-101.020081,-144.231216,-195.216461,191,3.82,-0.0095709999999999,-0.0335,0.6293340000000001,0.2488624999999999,-1.170132,-9.472327
32245,0.256041,-1.107916,-9.325163,-0.49,-0.63,-1.89,-103.167076,-142.295441,-196.821533,192,3.84,0.011964,0.078966,-0.1675029999999999,0.2500589999999999,-1.147399,-9.2414115
32265,0.373294,-1.150989,-9.463951,0.56,-12.46,-0.91,-101.878204,-143.816956,-194.997086,193,3.86,0.117253,-0.0430730000000001,-0.1387879999999999,0.3146675,-1.1294525,-9.394557
32285,0.284756,-1.182097,-9.387379,4.83,-9.73,-0.91,-101.004623,-142.907822,-195.122162,194,3.88,-0.088538,-0.0311079999999999,0.0765720000000005,0.3290249999999999,-1.166543,-9.425665
32305,0.318257,-1.227562,-9.605133,1.12,-3.22,-1.4,-100.577705,-142.97551,-194.716446,195,3.9,0.033501,-0.045465,-0.2177540000000011,0.3015064999999999,-1.2048295,-9.496256
32325,0.236898,-1.284992,-9.645813,-1.89,-2.87,-1.61,-100.856071,-144.275452,-196.487076,196,3.92,-0.081359,-0.0574299999999998,-0.04068,0.2775774999999999,-1.256277,-9.625473
32345,0.3374,-1.342421,-9.145695,-2.73,-4.41,-1.47,-100.83976,-142.392334,-194.050583,197,3.94,0.1005019999999999,-0.0574290000000001,0.5001180000000005,0.2871489999999999,-1.3137065,-9.395754
32365,0.294328,-1.208419,-9.605133,4.34,-5.46,-1.19,-99.166893,-148.790314,-195.476303,198,3.96,-0.043072,0.1340020000000001,-0.4594380000000004,0.3158639999999999,-1.27542,-9.375414
32385,0.20579,-1.239526,-9.844424,5.25,-4.06,-1.26,-99.947342,-141.479233,-193.614319,199,3.98,-0.0885379999999999,-0.0311069999999999,-0.2392909999999997,0.2500589999999999,-1.2239725,-9.7247785
32405,0.751373,-0.614977,-9.691278,11.62,-9.03,-10.64,-100.208183,-144.095642,-194.496933,200,4.0,0.5455829999999999,0.6245489999999999,0.1531459999999995,0.4785814999999999,-0.9272515,-9.767851
32425,0.081359,-1.198847,-9.870746,10.71,-14.91,4.06,-100.324646,-143.280807,-194.491898,201,4.02,-0.670014,-0.58387,-0.1794679999999999,0.4163659999999999,-0.906912,-9.781012
32445,0.052644,-2.395301,-9.392164,4.55,-20.299999,2.1,-100.762733,-144.815369,-196.022659,202,4.04,-0.0287149999999999,-1.196454,0.4785820000000012,0.0670014999999999,-1.797074,-9.631455
32465,-0.100502,-1.447709,-9.368236,-4.83,-28.139999,-2.94,-101.975037,-146.4776,-197.150314,203,4.06,-0.153146,0.947592,0.0239279999999997,-0.023929,-1.921505,-9.3802
32485,-0.076573,-1.816217,-9.475916,-18.9,-40.459999,-3.01,-100.4412,-146.985962,-195.708664,204,4.08,0.0239289999999999,-0.368508,-0.1076800000000002,-0.0885375,-1.6319629999999998,-9.422076
32505,0.335007,-1.782717,-9.387379,-9.94,-14.98,-2.24,-99.824547,-145.212784,-193.856415,205,4.1,0.41158,0.0334999999999998,0.0885370000000005,0.1292169999999999,-1.799467,-9.4316475
32525,0.315864,-1.320885,-9.346699,-2.8,2.38,1.19,-104.247047,-143.16925,-196.688828,206,4.12,-0.019143,0.461832,0.04068,0.3254354999999999,-1.5518010000000002,-9.367038999999998
32545,-0.126824,-1.861683,-9.696064,0.56,8.96,-0.77,-103.082306,-142.277603,-194.295593,207,4.14,-0.4426879999999999,-0.5407979999999999,-0.3493650000000006,0.0945199999999999,-1.591284,-9.5213815
32565,-0.026322,-0.981092,-9.645813,4.34,15.33,-4.55,-102.742355,-144.724091,-194.591354,208,4.16,0.100502,0.880591,0.0502509999999993,-0.076573,-1.4213875,-9.6709385
32585,0.598227,-1.170132,-10.064571,5.88,16.66,-2.31,-103.292191,-145.442856,-195.976761,209,4.18,0.6245489999999999,-0.1890399999999999,-0.4187580000000004,0.2859524999999999,-1.075612,-9.855192
32605,0.547976,-1.323278,-10.26079,5.18,13.58,1.4,-100.550766,-144.289978,-193.547791,210,4.2,-0.0502509999999999,-0.153146,-0.1962189999999992,0.5731014999999999,-1.246705,-10.1626805
32625,0.614977,-1.263456,-9.858782,-0.35,13.79,2.52,-103.792725,-143.790726,-197.78334,211,4.22,0.0670009999999999,0.059822,0.4020080000000003,0.5814765,-1.293367,-10.059786
32645,0.258434,-1.385494,-9.4137,-3.85,14.63,1.19,-100.878754,-143.720673,-194.846527,212,4.24,-0.356543,-0.122038,0.4450819999999993,0.4367054999999998,-1.3244749999999998,-9.636241
32665,0.291935,-1.543426,-9.210303,-1.68,9.24,-0.07,-98.570709,-144.101395,-193.807999,213,4.26,0.033501,-0.1579319999999999,0.2033970000000007,0.2751844999999999,-1.46446,-9.3120015
32685,0.516868,-1.363958,-9.461558,4.13,4.34,-2.59,-100.146507,-143.322067,-195.341522,214,4.28,0.224933,0.1794679999999999,-0.2512550000000004,0.4044014999999998,-1.4536919999999998,-9.3359305
32705,0.540797,-1.435745,-9.552489,6.51,-2.31,-3.36,-99.833969,-145.214767,-194.137085,215,4.3,0.0239289999999999,-0.071787,-0.0909309999999994,0.5288324999999998,-1.3998515,-9.5070235
32725,0.670014,-1.387887,-9.930569,4.2,0.28,-1.19,-99.861794,-144.940842,-193.807968,216,4.32,0.129217,0.0478579999999999,-0.3780800000000006,0.6054054999999999,-1.411816,-9.741529
32745,0.6748,-1.608034,-10.421115,5.74,7.77,4.69,-99.287521,-143.17659,-193.218704,217,4.34,0.0047859999999999,-0.2201469999999998,-0.4905460000000001,0.672407,-1.4979605,-10.175842
32765,0.370901,-1.548212,-10.191396,7.63,5.95,9.59,-96.874184,-145.974411,-193.310272,218,4.36,-0.303899,0.059822,0.2297190000000011,0.5228504999999999,-1.5781229999999995,-10.3062555
32785,0.361329,-1.608034,-9.842031,4.62,1.68,1.33,-98.525795,-145.971634,-194.420197,219,4.38,-0.0095719999999999,-0.059822,0.3493649999999988,0.3661149999999999,-1.5781229999999995,-10.0167135
32805,0.483367,-1.608034,-9.937747,9.03,-6.58,-1.26,-96.918327,-147.583618,-195.417648,220,4.4,0.1220379999999999,0.0,-0.0957159999999994,0.4223479999999999,-1.608034,-9.889889
32825,0.476189,-1.725287,-9.798959,15.75,-8.26,-1.47,-96.934555,-145.427551,-192.792358,221,4.42,-0.007178,-0.117253,0.1387879999999999,0.4797779999999999,-1.6666605,-9.868353
32845,0.540797,-1.880826,-9.267733,11.9,-12.81,-1.26,-98.184532,-147.097702,-195.042648,222,4.44,0.064608,-0.1555390000000001,0.5312260000000002,0.5084929999999999,-1.8030565,-9.533346
32865,0.619763,-1.768359,-9.475916,8.54,-13.51,-1.47,-98.566109,-148.620392,-194.889465,223,4.46,0.0789659999999999,0.1124670000000001,-0.208183,0.5802799999999999,-1.8245925,-9.3718245
32885,0.500118,-1.72768,-9.499846,4.9,-12.25,-2.1,-100.049889,-149.701416,-195.631897,224,4.48,-0.119645,0.0406789999999999,-0.02393,0.5599405,-1.7480194999999998,-9.487881
32905,0.581477,-1.564962,-9.614705,-6.37,-3.64,-0.07,-101.824295,-145.965088,-196.499725,225,4.5,0.081359,0.1627180000000001,-0.1148590000000009,0.5407974999999999,-1.646321,-9.5572755
32925,0.631728,-1.665464,-9.310805,-11.48,7.63,1.89,-99.688469,-149.503113,-196.01973,226,4.52,0.0502509999999999,-0.100502,0.3039000000000005,0.6066024999999999,-1.6152129999999998,-9.462755
32945,0.545583,-1.541033,-10.294291,6.23,6.72,7.35,-97.529411,-148.796051,-194.787369,227,4.54,-0.0861449999999999,0.1244309999999999,-0.9834859999999992,0.5886555,-1.6032485,-9.802548
32964,0.32065,-1.660678,-9.564454,2.8,0.14,4.13,-97.529846,-149.075928,-195.95845,228,4.56,-0.224933,-0.119645,0.7298369999999998,0.4331164999999999,-1.6008555,-9.9293725
32984,0.490546,-1.816217,-9.803744,-4.97,-10.5,-0.49,-100.545273,-147.768448,-196.127045,229,4.58,0.169896,-0.1555389999999998,-0.2392900000000004,0.4055979999999999,-1.7384475,-9.684099
33004,0.512082,-1.775538,-9.789387,-8.61,-17.08,-1.4,-100.607391,-148.821869,-196.453552,230,4.6,0.021536,0.0406789999999999,0.0143570000000003,0.501314,-1.7958775,-9.7965655
33024,0.550369,-1.811431,-9.416093,-10.78,-19.110001,-0.42,-99.582649,-147.120346,-194.756927,231,4.62,0.0382869999999999,-0.0358929999999999,0.3732939999999995,0.5312255,-1.7934845,-9.60274
33044,0.397223,-1.53864,-9.554882,-19.32,-21.42,1.05,-99.565559,-148.716675,-195.040024,232,4.64,-0.153146,0.272791,-0.1387889999999991,0.4737959999999999,-1.6750355,-9.4854875
33064,0.318257,-1.414209,-10.033463,-17.43,-15.75,3.64,-100.240837,-148.342697,-195.529953,233,4.66,-0.0789659999999999,0.1244309999999999,-0.4785810000000001,0.3577399999999999,-1.4764244999999998,-9.794172499999998
33084,0.177075,-1.80186,-10.102858,-8.82,-6.72,5.81,-101.565201,-144.948959,-196.461533,234,4.68,-0.141182,-0.3876509999999999,-0.0693950000000001,0.2476659999999999,-1.6080345,-10.0681605
33104,0.311078,-1.873647,-9.98082,-6.58,-12.04,2.45,-100.886536,-146.642365,-195.504578,235,4.7,0.134003,-0.071787,0.1220379999999998,0.2440764999999999,-1.8377535,-10.041839
33124,0.191433,-1.560176,-9.542917,-7.7,-17.85,-1.26,-100.398384,-146.697159,-193.274597,236,4.72,-0.119645,0.313471,0.4379030000000004,0.2512554999999999,-1.7169115,-9.7618685
33144,0.162718,-1.428566,-9.090658,-7.77,-20.58,-2.59,-102.471741,-145.865036,-197.318771,237,4.74,-0.0287149999999999,0.13161,0.4522589999999997,0.1770754999999999,-1.494371,-9.3167875
33164,0.174682,-1.325671,-8.913583,-7.14,-22.26,-1.75,-102.443481,-145.8591,-196.476791,238,4.76,0.011964,0.1028949999999999,0.1770750000000003,0.1686999999999999,-1.3771185,-9.0021205
33184,0.198611,-1.299349,-9.179195,-7.42,-12.04,-1.33,-102.39682,-146.129059,-196.244583,239,4.78,0.023929,0.0263219999999999,-0.2656120000000008,0.1866464999999999,-1.31251,-9.046389
33204,0.019143,-1.454888,-9.45438,-3.85,-2.24,-1.05,-102.864838,-145.230667,-194.399963,240,4.8,-0.179468,-0.1555389999999998,-0.2751850000000004,0.1088769999999999,-1.3771185,-9.3167875
33224,0.050251,-1.579319,-10.138752,-0.14,-2.45,-1.61,-102.537285,-146.079834,-194.272324,241,4.82,0.0311079999999999,-0.1244309999999999,-0.6843719999999998,0.0346969999999999,-1.5171034999999995,-9.796566
33244,0.119645,-1.562569,-10.323006,-1.19,-3.29,-2.17,-103.799644,-146.152679,-196.099197,242,4.84,0.069394,0.0167499999999998,-0.1842539999999992,0.0849479999999999,-1.570944,-10.230879
33264,0.035894,-1.505139,-9.837245,-1.12,-4.55,-2.31,-100.841187,-148.232742,-194.945694,243,4.86,-0.0837509999999999,0.05743,0.4857610000000001,0.0777694999999999,-1.5338539999999998,-10.0801255
33284,0.102895,-1.392673,-9.614705,0.7,-4.97,-1.96,-103.962761,-145.067886,-196.326355,244,4.88,0.067001,0.1124659999999999,0.2225399999999986,0.0693944999999999,-1.448906,-9.725975
33304,0.124431,-1.476424,-9.550097,3.01,-2.31,-1.47,-101.641914,-146.766037,-194.540146,245,4.9,0.021536,-0.0837509999999999,0.0646080000000015,0.1136629999999999,-1.4345485,-9.582401
33324,0.136396,-1.48121,-9.597955,2.66,-1.4,-1.82,-101.219696,-146.834717,-194.27478,246,4.92,0.0119649999999999,-0.0047859999999999,-0.0478580000000015,0.1304134999999999,-1.4788169999999998,-9.574026
33344,0.081359,-1.59607,-9.73435,2.17,0.84,-2.38,-102.824638,-147.101898,-195.152512,247,4.94,-0.0550369999999999,-0.1148600000000001,-0.1363949999999985,0.1088774999999999,-1.53864,-9.6661525
33364,0.081359,-1.572141,-9.798959,3.5,0.42,-1.89,-103.535057,-148.615021,-198.640244,248,4.96,0.0,0.023929,-0.0646090000000008,0.0813589999999999,-1.5841055,-9.7666545
33384,0.083752,-1.608034,-9.803744,6.72,-1.33,-0.7,-100.439026,-145.105804,-193.693161,249,4.98,0.0023929999999999,-0.0358929999999999,-0.004785,0.0825554999999999,-1.5900875,-9.8013515
33404,0.177075,-1.593677,-9.557275,7.28,-3.43,0.98,-101.851692,-145.411285,-194.999512,250,5.0,0.093323,0.0143569999999999,0.2464689999999993,0.1304134999999999,-1.6008554999999998,-9.6805095
33424,0.145967,-1.655892,-9.207911,5.46,-5.18,0.35,-100.830872,-147.190216,-196.162811,251,5.02,-0.0311079999999999,-0.0622149999999999,0.3493640000000013,0.1615209999999999,-1.6247845,-9.382593
33444,0.076573,-1.615213,-9.198339,4.27,-7.28,-0.42,-102.199409,-145.88649,-195.361801,252,5.04,-0.069394,0.0406789999999999,0.0095719999999985,0.1112699999999999,-1.6355524999999995,-9.203125
33464,0.145967,-1.581712,-9.609919,-0.98,-4.34,-1.68,-102.632362,-147.140213,-195.581131,253,5.06,0.069394,0.033501,-0.4115799999999989,0.1112699999999999,-1.5984625,-9.404129
33484,0.313471,-1.734858,-9.629062,-6.65,-1.4,-2.31,-102.795059,-145.775543,-194.637207,254,5.08,0.167504,-0.153146,-0.0191429999999996,0.2297189999999999,-1.6582849999999998,-9.6194905
33504,0.141182,-1.651107,-9.669742,-10.29,-0.77,-1.96,-100.727692,-147.448273,-194.246643,255,5.1,-0.172289,0.0837509999999999,-0.04068,0.2273265,-1.6929824999999998,-9.649401999999998
33524,0.196218,-1.667857,-10.009535,-6.58,-1.33,-1.05,-102.112534,-148.027695,-195.882126,256,5.12,0.055036,-0.0167499999999998,-0.3397930000000002,0.1686999999999999,-1.659482,-9.8396385
33544,0.138789,-1.672643,-9.992785,-3.71,-1.4,-0.63,-102.371956,-144.80368,-195.869629,257,5.14,-0.057429,-0.0047860000000001,0.01675,0.1675034999999999,-1.6702499999999998,-10.00116
33564,0.160325,-1.62957,-9.600348,-2.52,-2.03,-0.77,-102.508568,-145.313232,-196.099228,258,5.16,0.021536,0.0430730000000001,0.3924369999999992,0.1495569999999999,-1.6511065,-9.7965665
33584,0.507297,-1.708536,-9.499846,-3.08,-6.51,3.99,-102.058098,-145.375961,-194.991867,259,5.18,0.346972,-0.078966,0.1005020000000005,0.3338109999999999,-1.669053,-9.550097
33604,0.220148,-1.603248,-9.504631,1.68,-2.8,0.49,-103.171036,-146.256699,-195.841476,260,5.2,-0.287149,0.105288,-0.004785,0.3637224999999999,-1.655892,-9.5022385
33624,0.143574,-1.720501,-9.686492,3.29,0.21,-1.4,-102.801514,-147.376816,-195.621948,261,5.22,-0.076574,-0.117253,-0.1818609999999996,0.181861,-1.6618745,-9.5955615
33644,0.186647,-1.737251,-9.94014,-0.98,6.3,-0.84,-102.127991,-149.351074,-195.97644,262,5.24,0.043073,-0.01675,-0.2536480000000001,0.1651105,-1.728876,-9.813316
33664,0.478582,-1.603248,-9.705635,-1.4,10.64,2.24,-101.289909,-146.569717,-195.208633,263,5.26,0.291935,0.1340030000000001,0.2345050000000004,0.3326145,-1.6702495,-9.8228875
33684,0.325435,-1.447709,-9.337128,-0.56,11.55,4.69,-99.996758,-148.370102,-194.414948,264,5.28,-0.153147,0.1555390000000001,0.3685069999999992,0.4020085,-1.5254784999999995,-9.5213815
